ra,dec,redshift,extinction_r
120.35071,13.676606,0.5322679,0.07247061
142.37223,17.966079,0.5652074,0.07247055
120.94051,16.39532,0.3899584,0.07246839
134.9797,22.57162,0.4832627,0.07246668
138.0269,16.127946,0.3330257,0.07246611
135.75071,13.444592,0.5887257,0.07246578
125.04929,16.427951,0.3943215,0.07246507
128.31092,24.895018,0.3532567,0.072465
148.77897,20.840931,0.5875351,0.07246319
118.02493,16.5127,0.5726238,0.07246193
120.14668,13.969826,0.5107309,0.07246156
135.19772,11.510222,0.4068945,0.0724613
141.68805,14.254062,0.3482996,0.07246042
138.54829,20.822233,0.5421615,0.07245931
136.07419,23.287004,0.4818695,0.07245713
136.03505,17.236129,0.4062618,0.07245705
116.29523,16.675635,0.4208828,0.07245651
118.0519,14.855107,0.4269753,0.07245606
131.95466,23.666875,0.4932847,0.07245508
128.36863,17.733462,0.5028728,0.07245467
135.41393,19.53837,0.3853366,0.07245437
145.09343,22.797649,0.5281059,0.072454
115.47068,16.751622,0.566286,0.07245184
131.33636,12.190653,0.4901473,0.07245175
129.25326,20.372494,0.5760013,0.07245172
122.99552,12.519203,0.5921114,0.07245161
131.54413,13.579067,0.5227312,0.07245132
116.52331,14.968962,0.4218477,0.07244962
147.012,14.381371,0.3939613,0.07244857
141.1009,11.643238,0.5224416,0.07244763
140.98392,16.161506,0.5564896,0.07244761
120.54543,15.142785,0.4891475,0.07244717
132.64535,22.295059,0.3473822,0.07244714
117.55539,14.343566,0.4841524,0.07244588
136.28851,24.559334,0.3838643,0.07244489
138.71169,16.534372,0.4955774,0.07244394
147.65778,13.998061,0.4351127,0.07244378
141.86416,23.268083,0.5086825,0.07244334
135.47401,19.510192,0.332333,0.07244182
134.73296,20.00398,0.3295828,0.07244149
125.27391,24.752977,0.5943671,0.07244067
145.3896,20.788347,0.5864751,0.07244011
139.28933,24.76861,0.5714888,0.07243901
132.22022,11.098367,0.4526163,0.07243721
146.36253,24.363654,0.4375944,0.07243565
137.0572,12.912251,0.4784428,0.07243524
135.54956,20.739672,0.460145,0.07243363
137.46465,18.08616,0.5148003,0.07243288
149.29517,20.63121,0.5667033,0.07243282
149.01892,20.525925,0.4702708,0.07243241
141.76628,15.060105,0.3944284,0.07243221
148.49129,24.645161,0.4592593,0.072432
132.23132,23.135092,0.4522741,0.07243184
148.48292,13.603733,0.5048854,0.0724312
134.47006,22.257154,0.4099246,0.07242836
138.86937,19.901436,0.3349888,0.07242595
145.8054,14.828145,0.5723937,0.07242434
129.29522,24.148319,0.4448241,0.07242416
144.43229,20.382931,0.503267,0.07242415
127.89039,16.247305,0.3939861,0.0724209
135.99096,20.479002,0.5291974,0.07242075
134.78195,20.000719,0.5794584,0.0724204
140.20408,14.053017,0.505199,0.07241631
139.70683,24.734131,0.5279758,0.07241549
144.6561,18.206215,0.4028427,0.07241458
125.82821,16.914793,0.444539,0.07241448
131.50508,24.525717,0.4153387,0.07241447
132.49525,13.53041,0.3502781,0.07241385
125.76817,15.910972,0.452544,0.07241251
141.90977,16.381832,0.4277271,0.07241126
149.59905,23.127593,0.4982491,0.07241064
128.49438,15.93907,0.5839732,0.07241016
124.43409,11.801731,0.5016193,0.07240952
139.25389,13.465283,0.3384179,0.07240909
142.83429,16.359075,0.4612677,0.07240799
148.95298,10.058089,0.4287964,0.07240753
138.99754,14.202171,0.4147572,0.07240577
115.71329,18.248126,0.3426815,0.07240527
118.13836,15.938774,0.4796506,0.07240417
137.63795,12.878478,0.4067003,0.07240374
128.76552,15.58338,0.3999858,0.07240146
133.05139,22.289995,0.594573,0.07239881
125.93814,16.397496,0.4530159,0.07239871
119.70719,18.480336,0.5123774,0.07239749
118.3931,13.4174,0.5696847,0.0723969
135.61345,18.036517,0.3492649,0.07239493
120.30393,18.720535,0.5539756,0.07239439
139.25916,13.759235,0.3108114,0.07239401
119.72221,17.160282,0.5201555,0.07239394
134.40249,19.258299,0.5937976,0.07239373
133.32995,24.616886,0.4924817,0.07239351
139.79376,12.295376,0.5459526,0.07239295
148.5871,16.809223,0.3401678,0.07239281
120.64781,15.875999,0.5006316,0.07239272
144.88079,22.76168,0.3690181,0.07239171
127.95932,19.523946,0.4640474,0.07239085
132.40311,23.137907,0.5434091,0.07238701
142.35189,14.640694,0.5570225,0.07238632
119.07553,14.819841,0.3280749,0.07238575
135.07688,23.9463,0.4715685,0.07238515
131.99091,23.652816,0.4539318,0.07238465
135.03434,23.946142,0.5012439,0.07238377
125.2703,24.749049,0.5744658,0.0723831
132.27063,21.995478,0.4442639,0.07238201
116.32443,16.716808,0.4191515,0.07238096
133.10575,13.996986,0.4463422,0.07238082
137.83923,12.866953,0.3933147,0.07238065
129.31741,10.869024,0.3386563,0.07237975
122.80792,19.440002,0.536055,0.07237974
119.29103,14.796452,0.4476867,0.07237917
133.39698,24.031154,0.5671852,0.07237915
128.55986,10.58962,0.3155313,0.07237903
127.80537,17.881083,0.3845197,0.07237862
147.50554,10.504159,0.312072,0.07237852
135.85529,20.388862,0.4829544,0.0723784
133.63388,14.052593,0.5035169,0.07237824
149.51639,22.578758,0.5222441,0.07237761
141.46465,23.276445,0.5762419,0.07237466
117.93038,12.903106,0.4242622,0.0723745
146.67854,11.541948,0.3394736,0.07237354
148.11268,13.757984,0.3908889,0.072372
117.395,11.348621,0.5513159,0.07237143
131.18014,19.849267,0.3020999,0.07236931
134.72834,14.834122,0.5495868,0.07236929
121.96723,14.364307,0.5402224,0.07236815
135.94793,22.325427,0.4520711,0.07236791
132.88097,22.26839,0.3708883,0.0723675
141.64222,15.152438,0.5183902,0.07236499
122.78765,15.289836,0.4346548,0.07236411
149.11878,17.077748,0.4609694,0.07236303
134.64881,24.154715,0.5858641,0.07236248
128.67515,14.119809,0.5479276,0.07236237
146.99957,14.388042,0.5274786,0.0723622
142.00954,17.304961,0.5923643,0.07236101
148.68165,17.525424,0.5390239,0.07236075
149.14892,16.499894,0.5820684,0.07236072
149.31572,17.850339,0.5007778,0.07235868
143.77389,16.0106,0.3204171,0.07235822
125.96195,16.376298,0.4952169,0.0723568
129.63422,20.913271,0.563638,0.0723568
132.88567,22.262962,0.5267574,0.07235646
141.115,13.474362,0.4700001,0.07235561
148.62587,19.021604,0.491758,0.07235552
146.07928,24.372829,0.5380344,0.07235513
138.51924,18.786745,0.4789856,0.07235399
125.21251,24.655491,0.342842,0.07235394
129.13303,20.497818,0.3149306,0.07235358
136.00466,21.202438,0.475046,0.07235347
122.88215,11.822087,0.5721726,0.07235335
141.4511,13.920507,0.4559974,0.07235248
141.02481,24.661249,0.5343921,0.07235107
135.13076,22.029912,0.3072266,0.07234983
134.9158,22.875857,0.4972539,0.07234963
116.09294,17.965003,0.4477307,0.07234956
132.61003,22.276083,0.5272125,0.07234804
135.17793,17.952796,0.5947016,0.07234678
134.79851,22.351079,0.4787494,0.07234593
140.76322,13.373132,0.4804873,0.07234558
128.27923,24.58793,0.5689768,0.07234408
122.1029,20.023174,0.3975891,0.0723433
129.69927,20.773271,0.5669976,0.0723432
131.3678,15.861518,0.4550851,0.07234143
123.01024,14.8107,0.5981222,0.07234125
121.7936,16.089302,0.3247266,0.07234071
143.19313,14.945228,0.3827536,0.07234043
127.90681,17.826862,0.4832641,0.07233988
148.36106,17.771493,0.3828432,0.07233896
141.78304,14.73437,0.4657723,0.07233874
137.53746,18.07976,0.5649309,0.07233723
146.28554,14.863142,0.5426492,0.07233668
115.87066,17.831951,0.5287468,0.07233652
117.80788,15.569344,0.4424344,0.07233508
133.16758,15.274273,0.430331,0.07233502
138.82525,16.428851,0.4616972,0.07233492
142.36163,18.562039,0.5784411,0.07233348
149.61495,16.384739,0.5077736,0.07233325
135.47994,19.899336,0.329798,0.07233324
145.04221,20.747489,0.3685643,0.07233297
135.12865,24.583596,0.3355383,0.07233275
147.17469,15.259216,0.3287017,0.07233258
147.90971,14.790399,0.3526909,0.07233101
132.55671,23.148694,0.353498,0.07233062
134.62401,12.779827,0.5139784,0.0723298
138.54901,16.778659,0.4648814,0.07232919
146.30332,22.851968,0.4979563,0.07232875
132.79225,22.307817,0.5254683,0.07232832
122.1261,16.405452,0.5749844,0.07232786
115.83908,16.414025,0.5157173,0.07232779
134.2863,19.086178,0.4431268,0.07232595
124.84481,24.495037,0.343728,0.07232565
124.59541,17.070435,0.5887946,0.07232527
148.86802,20.809669,0.5846125,0.07232466
149.2024,11.935258,0.3300444,0.07232388
135.01847,23.975828,0.5020804,0.07231865
148.86069,10.080616,0.5596029,0.07231864
140.46721,18.567779,0.3299119,0.07231858
120.13154,16.823704,0.5191805,0.0723182
123.80797,16.591759,0.3437039,0.07231778
146.72615,15.394702,0.4445896,0.07231655
139.77896,20.359221,0.5082721,0.07231639
132.66764,22.246918,0.5446225,0.07231628
134.11275,24.964703,0.5365753,0.07231554
119.29549,13.823291,0.5195354,0.07231525
118.0295,15.936241,0.5891215,0.07231466
148.96207,11.914947,0.3824345,0.07231289
132.14085,23.484091,0.3013322,0.07231286
147.43413,21.949676,0.3191616,0.07231264
149.78998,16.37447,0.5051126,0.07230992
122.09268,19.831267,0.4907956,0.07230937
133.91113,23.825091,0.554643,0.07230844
119.70682,18.482506,0.5119157,0.07230796
121.19435,15.076263,0.4462662,0.07230765
148.83878,16.514709,0.3894814,0.0723061
142.76458,22.808297,0.498363,0.07230464
123.74923,12.843864,0.4798397,0.07230362
131.83503,13.216494,0.4881951,0.07230347
149.00223,16.573271,0.5144348,0.07230304
125.0018,24.340519,0.5445383,0.072303
143.90231,17.807742,0.5671242,0.0723025
149.62817,17.886852,0.5708705,0.07230101
118.09663,13.202622,0.4974101,0.07230018
125.13147,17.050899,0.4604142,0.07229973
119.15311,14.780608,0.536395,0.07229942
123.48814,16.659649,0.3888537,0.0722979
141.28007,23.288704,0.3430638,0.07229744
120.81818,15.074698,0.3953518,0.07229681
149.38148,17.01758,0.5044209,0.07229661
149.0967,12.005573,0.4137822,0.0722956
142.45332,15.380128,0.475474,0.07229466
139.00706,18.490837,0.3264847,0.07229414
132.14004,23.485049,0.3008807,0.07229321
147.39041,23.369718,0.5193354,0.07229296
133.9488,10.88652,0.5424226,0.07229261
141.8943,12.566931,0.3380735,0.07229242
132.03314,21.051202,0.3368481,0.07229199
119.41962,16.075361,0.4908606,0.07229195
120.6826,16.212134,0.5805674,0.07229169
133.6605,14.565283,0.4588147,0.07229055
120.23362,13.674648,0.4834653,0.0722903
143.24703,23.717984,0.5295247,0.07229006
138.77414,14.850455,0.4703219,0.07228937
132.47671,20.127287,0.52081,0.0722889
148.09137,16.682072,0.4306251,0.07228844
120.41042,14.160651,0.4054783,0.07228825
143.13664,14.849887,0.5399083,0.07228775
138.28794,11.541328,0.475546,0.07228639
149.22685,11.712472,0.4126815,0.07228619
143.19036,17.116577,0.5558783,0.07228386
131.55981,12.80459,0.5284905,0.07228296
117.48806,13.123372,0.5090487,0.07228252
118.57887,13.20604,0.4920626,0.07228159
117.98547,14.713749,0.4709399,0.0722812
140.39577,24.761348,0.4807327,0.07228101
148.86551,20.757346,0.4773524,0.07228016
121.88703,14.778893,0.5136114,0.0722781
134.4838,24.088454,0.58775,0.07227736
133.68267,23.585058,0.5671382,0.07227721
139.76155,14.87735,0.465795,0.07227691
137.88246,17.478105,0.5527217,0.07227641
130.74454,13.978519,0.5564729,0.07227512
134.36334,19.097413,0.3744914,0.07227471
128.98096,15.523728,0.4065924,0.07227204
118.08702,14.282302,0.5246482,0.07227154
124.53772,14.054242,0.4686445,0.07227147
116.01708,16.601929,0.4481782,0.07227105
142.86603,10.406885,0.4414299,0.07227084
135.23422,19.590273,0.5317314,0.07227032
121.82598,16.392655,0.5530173,0.07226895
121.15279,16.882232,0.4496475,0.07226644
131.58008,23.121318,0.3556981,0.07226463
128.81734,24.45352,0.4374205,0.07226323
131.45612,20.984277,0.5521255,0.07226303
141.83166,16.680325,0.5811861,0.07226214
130.81953,19.725623,0.409581,0.07225968
139.95921,14.094581,0.5466062,0.07225861
134.36927,17.793898,0.593262,0.07225832
122.19562,20.133347,0.3959985,0.07225802
147.00395,23.110983,0.5348003,0.07225778
132.06638,23.274294,0.4887573,0.07225722
142.6286,17.985939,0.4440968,0.07225559
137.59986,17.483385,0.5361682,0.07225365
132.25894,24.31843,0.3126352,0.07225312
134.96874,22.649807,0.4882217,0.07225186
141.01623,24.649762,0.5737557,0.07225181
140.95544,24.358468,0.4194712,0.07225125
129.05293,20.032211,0.5268051,0.07225011
123.39155,15.982386,0.5497493,0.07224965
148.69724,11.276981,0.4823415,0.07224806
127.84263,19.28375,0.5503864,0.07224655
120.61306,15.772644,0.5014978,0.07224637
134.38964,17.762857,0.5016998,0.07224595
138.77971,15.885677,0.4133587,0.07224584
143.75299,10.153404,0.3605676,0.07224493
131.41731,23.566294,0.3527801,0.07224488
145.56933,23.193199,0.343703,0.07224483
143.08042,21.338171,0.5400993,0.07224454
144.38426,10.326074,0.4788826,0.07224418
149.84109,15.668481,0.4358082,0.0722423
134.93717,23.069675,0.4746404,0.07223892
142.30712,18.254894,0.4733674,0.07223663
135.40699,19.157428,0.3966138,0.0722362
139.1896,14.882309,0.5282673,0.07223599
148.95677,11.922235,0.383085,0.07223557
120.93542,16.387848,0.3881702,0.07223508
138.8351,16.222549,0.5079527,0.07223354
149.01204,12.608362,0.5477674,0.07223233
118.17102,11.000206,0.4694709,0.07223228
137.88195,17.496532,0.5696339,0.07222974
134.12596,24.080387,0.5963143,0.07222953
124.49193,11.75517,0.5022753,0.07222918
129.2455,20.678237,0.3216258,0.07222913
121.55648,13.711343,0.5092283,0.07222868
123.41946,16.055467,0.4444941,0.07222724
141.08071,11.631809,0.5952384,0.07222614
129.34275,17.690502,0.4051949,0.07222472
127.58895,17.006904,0.4920601,0.07222402
145.89883,23.920253,0.4171077,0.07222139
125.11673,14.290724,0.3277623,0.07222129
120.60905,16.138792,0.4406679,0.07222093
127.14802,24.35459,0.5406743,0.07222056
144.53958,18.91332,0.4042874,0.07222043
126.5929,15.794015,0.5754607,0.07222018
135.12538,24.572605,0.5015793,0.07222002
129.55499,20.971559,0.5580687,0.07221983
149.39633,23.93634,0.535114,0.07221872
132.09447,21.365679,0.531491,0.07221822
135.75988,18.396099,0.5646695,0.07221726
125.20013,24.358064,0.5569079,0.07221603
144.65649,16.655673,0.5001971,0.0722158
148.57502,20.853995,0.3672038,0.07221541
140.57659,13.032732,0.5866245,0.07221346
121.4107,14.808414,0.5716379,0.0722134
135.53958,19.800763,0.5498343,0.07221242
128.27261,17.614078,0.3835022,0.07221136
139.00901,18.4891,0.3278146,0.07221128
127.85687,19.281204,0.4738985,0.07221024
137.61457,20.620831,0.5296918,0.07220925
132.89356,22.306166,0.5860807,0.07220843
128.15848,16.449568,0.4054705,0.07220713
121.44948,16.265584,0.5640154,0.07220513
140.78088,12.372594,0.4877372,0.07220488
128.7193,10.462618,0.5096838,0.07220461
131.87705,13.13455,0.5150755,0.07220392
148.94116,10.062777,0.5976589,0.07220338
125.9176,24.36552,0.500852,0.07220273
134.90341,22.872979,0.3356166,0.07220259
138.26365,18.076876,0.3352537,0.07220239
143.69976,15.910632,0.4392907,0.07220101
142.83932,10.395161,0.3622982,0.07220081
132.98186,13.997366,0.5445121,0.07219944
143.09212,17.486139,0.4732065,0.0721987
120.17021,15.286679,0.5183784,0.07219774
133.51115,15.544974,0.3398117,0.07219725
115.22457,18.0363,0.581241,0.07219592
115.32826,16.299765,0.5989155,0.07219522
141.77069,24.75258,0.4440621,0.07219504
125.88419,10.958453,0.5232695,0.0721949
120.49235,15.233123,0.5677693,0.07219446
138.84797,19.67228,0.3344276,0.07219382
130.43318,14.915818,0.4428315,0.0721928
131.68665,13.069363,0.5461783,0.07219277
117.43407,16.526827,0.486865,0.07219171
134.84599,19.989496,0.5817496,0.07219078
149.23488,11.644095,0.446884,0.07218921
142.41762,15.31553,0.5125593,0.07218567
143.72695,17.374517,0.5476827,0.07218462
135.3261,17.963196,0.5694566,0.07218076
134.88759,16.546293,0.3099706,0.07218
132.06724,23.557281,0.556886,0.07217989
120.23819,15.097801,0.4055903,0.07217956
130.06301,23.768912,0.4196788,0.07217863
139.77694,11.178407,0.3314689,0.07217852
123.93771,12.513265,0.5385799,0.07217667
128.85574,24.261138,0.5704418,0.07217579
128.67075,17.298819,0.459102,0.07217471
133.09816,23.644439,0.5305908,0.07217456
142.85478,15.83363,0.5308084,0.07217455
134.99231,22.876557,0.3707482,0.07217414
134.86579,23.12223,0.366863,0.07217351
127.70763,16.83712,0.5034748,0.07217015
149.22509,12.271404,0.5567161,0.0721695
132.08494,22.722571,0.34638,0.07216781
144.52843,10.144545,0.5287118,0.07216655
139.99889,13.275412,0.5778745,0.07216622
148.69572,16.762027,0.5861901,0.07216582
134.26628,15.846085,0.4703517,0.07216541
149.25452,11.810084,0.51206,0.07216334
146.70375,24.210979,0.497072,0.07216243
149.87517,23.371219,0.5698603,0.07216235
142.27909,12.988873,0.5883973,0.07216231
146.45843,24.237556,0.3582663,0.07215808
127.04431,12.618246,0.524447,0.07215784
141.61974,20.110218,0.4611692,0.07215612
128.69939,17.048958,0.3553187,0.07215595
141.98076,12.615009,0.4967237,0.07215511
149.72476,15.745832,0.303784,0.07215488
135.38582,13.567531,0.4570572,0.07215486
117.3788,11.36534,0.4632599,0.07215433
127.48915,16.619728,0.4913576,0.07215376
134.77123,22.752205,0.494077,0.07215252
140.3942,24.76561,0.5499648,0.07215162
127.66646,24.503652,0.530502,0.07215089
119.92645,16.853173,0.416354,0.07215033
132.77864,23.669159,0.3259806,0.07214991
147.67069,14.592956,0.5976959,0.07214964
140.76803,17.693123,0.5283492,0.07214478
122.82561,15.271611,0.5107273,0.07214413
141.12254,22.205469,0.3232411,0.07214297
145.27081,12.793132,0.5198455,0.07214247
139.33607,19.317669,0.5344294,0.07214016
135.72428,20.607236,0.3457308,0.07213975
136.08182,17.169907,0.5837154,0.07213845
127.88006,23.802596,0.5456455,0.07213612
131.62208,20.170712,0.3176296,0.07213573
129.22861,24.597733,0.5520819,0.07213536
141.12304,10.910215,0.5068601,0.07213371
139.09913,14.748245,0.4392054,0.07213203
134.64857,24.147415,0.5803252,0.07213067
149.36937,16.992897,0.505141,0.07213063
135.91497,13.819903,0.5559717,0.07213049
149.80918,20.817864,0.3412954,0.07212754
146.05297,12.260277,0.3890831,0.07212703
148.46414,19.341905,0.5235685,0.07212507
135.80799,24.225022,0.4648958,0.0721245
142.40451,23.122755,0.522864,0.07212337
129.5905,20.775766,0.5964541,0.07212174
123.03391,11.147375,0.4358376,0.07212172
125.04017,13.519621,0.5309684,0.07212169
120.15099,18.509199,0.5162177,0.07212166
143.3689,22.522116,0.4964085,0.07212166
136.33299,24.368943,0.3601562,0.07212155
135.56961,20.774198,0.3256547,0.07212082
142.01175,12.629575,0.462926,0.07212026
135.35877,20.661482,0.5998446,0.07211925
133.71504,23.58981,0.3015292,0.07211735
139.09074,24.68344,0.3595399,0.07211685
138.20689,12.107233,0.353211,0.07211658
115.39454,15.188253,0.5615596,0.07211628
119.37347,13.98975,0.4460803,0.07211622
138.42528,12.104694,0.308465,0.07211491
142.59359,14.693964,0.5593709,0.07211466
142.56606,18.732247,0.5399042,0.07211262
129.20308,24.629704,0.3502189,0.07211178
122.9331,14.756765,0.4558599,0.07211151
127.3074,12.041719,0.420615,0.07211082
149.44093,23.734688,0.5776375,0.07210892
117.70307,15.469388,0.420989,0.07210887
138.18939,12.77035,0.4573472,0.07210839
122.94045,19.420886,0.518302,0.07210767
115.75005,16.989437,0.5668198,0.0721065
148.64135,23.472265,0.4584894,0.07210632
143.21882,11.129245,0.5076058,0.07210623
136.69252,11.499584,0.4729644,0.07210549
148.68011,17.42951,0.4838163,0.07210296
131.43211,23.58108,0.3525796,0.07210221
141.39806,13.944991,0.4557739,0.07210161
132.57861,15.008753,0.4523584,0.07210108
139.33708,14.653282,0.5983158,0.07210072
137.73866,15.083005,0.5008339,0.07209899
143.79552,13.347298,0.4285387,0.07209854
131.68808,23.357412,0.4677764,0.07209837
142.15361,13.809531,0.5659924,0.07209726
117.36571,16.812367,0.4428854,0.07209712
144.18254,21.654617,0.4755958,0.07209675
149.20449,12.675286,0.3054909,0.07209517
122.92781,12.432684,0.5147676,0.07209325
142.28891,14.810165,0.5676509,0.072092
125.0209,13.558595,0.5307235,0.07208994
144.5326,16.602032,0.4048437,0.07208961
133.1938,22.203916,0.5956993,0.0720887
115.59974,16.105755,0.4233134,0.07208868
136.32312,24.507457,0.3825931,0.07208829
143.35314,17.802223,0.5778884,0.07208754
137.10663,11.551775,0.5904354,0.07208472
148.53291,14.679141,0.3286476,0.07208381
117.8372,16.466163,0.5783086,0.07208349
132.70603,21.80748,0.47669,0.0720823
138.01339,16.614385,0.5243168,0.07208205
125.23751,13.155326,0.569733,0.07207984
142.32291,15.266731,0.571686,0.07207954
126.43302,24.49512,0.5886024,0.07207829
133.60041,24.879173,0.5670037,0.07207549
142.25165,16.468454,0.4458143,0.07207482
131.73445,20.227337,0.5889436,0.07207437
127.87802,18.233449,0.5932367,0.0720729
140.47916,23.142843,0.4128717,0.07207219
146.46525,21.753084,0.5241516,0.07207177
137.75509,15.992298,0.4512184,0.07207098
115.57726,16.885287,0.5748907,0.07206919
131.3951,24.298106,0.4845621,0.0720665
130.14085,24.821059,0.4793824,0.07206548
121.81121,13.34607,0.4339896,0.07206524
131.85945,23.087214,0.4904874,0.07206393
144.88361,12.994924,0.5818347,0.07206378
142.03868,12.223926,0.5659568,0.07206366
125.05002,16.325043,0.5991235,0.07206324
131.91788,23.993874,0.388852,0.07206217
132.17273,21.145256,0.4827257,0.07206209
127.99451,15.717242,0.5809792,0.0720591
116.5243,14.972852,0.4251385,0.07205908
141.50833,14.352659,0.4354855,0.07205729
135.74797,24.219727,0.379258,0.07205718
143.15458,17.881234,0.5598775,0.0720569
130.60018,24.787816,0.4215575,0.07205657
138.79664,16.481222,0.5263894,0.07205644
148.99489,16.576102,0.5195642,0.07205581
117.00772,16.396458,0.4951735,0.07205527
142.39281,18.54141,0.578373,0.07205375
141.63933,24.806717,0.4018336,0.07205165
143.55245,22.488359,0.5719766,0.0720515
138.34635,12.92126,0.5556074,0.07204881
149.70642,17.94354,0.4717025,0.07204881
145.71311,23.206577,0.387712,0.07204861
133.11539,12.58358,0.5109604,0.07204728
143.07804,22.736254,0.5039127,0.07204719
148.685,17.559825,0.5394254,0.07204586
138.43096,12.103539,0.3545928,0.07204476
134.04121,15.916372,0.4830162,0.07204368
129.85827,15.317653,0.495709,0.07204246
128.86458,11.075557,0.3342013,0.07204062
129.56409,20.783805,0.5255938,0.07203987
119.75539,15.087123,0.5981706,0.07203962
143.52284,10.474457,0.417353,0.07203908
136.34204,23.094967,0.5015815,0.07203875
125.46375,12.268468,0.5990885,0.07203812
134.3038,19.065323,0.4929714,0.07203731
149.2354,16.887949,0.4824267,0.07203718
134.47929,15.211278,0.3388735,0.07203712
145.90862,24.44387,0.3666844,0.07203697
143.49919,18.87945,0.52192,0.07203666
122.50187,15.99649,0.4147944,0.07203361
133.92634,24.448331,0.3771577,0.07203358
135.75639,18.373245,0.4792159,0.07203341
141.8204,14.568967,0.351358,0.0720328
148.38847,11.633669,0.5801736,0.07203202
117.64665,14.529755,0.5366871,0.0720299
124.00671,12.421262,0.5756819,0.07202731
143.6529,22.850827,0.5429615,0.07202727
147.49271,10.143449,0.4020426,0.07202715
121.77211,13.482993,0.5666054,0.07202647
127.38197,24.020352,0.4763408,0.07202427
125.27807,24.617831,0.5922417,0.07202403
129.04842,24.489302,0.5657625,0.07202337
135.981,21.202621,0.5053686,0.07202231
135.92927,21.443784,0.3064891,0.07202112
149.28527,11.803806,0.4199007,0.07201795
132.68755,22.326548,0.5453934,0.07201784
140.58654,19.536675,0.4768384,0.07201744
143.39224,21.02564,0.3574104,0.07201697
136.27163,23.843328,0.560061,0.07201667
131.97578,23.739609,0.3107031,0.07201619
128.8848,11.416476,0.3376279,0.07201587
149.68488,12.665334,0.5523418,0.07201543
140.87236,17.600366,0.4404413,0.07201322
124.92261,17.65039,0.4957969,0.07201171
149.59581,11.031512,0.5025144,0.07201155
139.21342,15.878423,0.5059134,0.07201083
128.5046,24.914915,0.5213512,0.07200908
143.23403,23.732214,0.5322503,0.07200898
124.73301,24.807419,0.4815386,0.07200599
124.93565,17.488169,0.5984484,0.07200397
141.80472,10.977841,0.5163153,0.07200388
125.29436,12.311368,0.4698206,0.07200311
143.44355,14.09408,0.5733494,0.07200239
133.43319,21.43446,0.5700067,0.0720015
122.07602,19.652159,0.3591347,0.0719998
132.19739,11.148303,0.5073774,0.07199954
134.65194,16.231975,0.5547982,0.07199796
144.61498,10.126545,0.4742779,0.07199792
125.24861,15.139322,0.4513663,0.07199661
120.6622,16.195754,0.5805475,0.07199474
133.50466,24.885058,0.5660237,0.0719943
146.21121,23.164135,0.392881,0.07199423
131.80641,23.071608,0.4905067,0.07199287
117.40765,15.889538,0.56217,0.07199196
141.5007,16.272982,0.4942584,0.07199173
115.58156,16.884997,0.5756377,0.07199059
129.53137,24.627347,0.3677113,0.07199052
142.49144,16.107403,0.3941956,0.07199035
125.5912,13.278422,0.4184935,0.07198638
136.0783,10.822633,0.5639176,0.07198595
133.17223,23.12314,0.5726369,0.07198586
147.54114,17.087129,0.5059947,0.07198519
146.28817,13.754227,0.5493118,0.07198481
149.32491,16.918821,0.4582253,0.0719837
117.95555,12.93242,0.4285733,0.07198349
129.88123,20.186601,0.3397484,0.07198303
115.8788,17.055215,0.590353,0.07198279
127.27584,23.80511,0.3274235,0.07198194
139.42235,15.905646,0.510014,0.07198137
148.81715,23.757222,0.5826643,0.07198135
145.7897,24.378755,0.5938769,0.07197693
144.72032,11.00978,0.5639769,0.07197588
141.99231,24.329016,0.4001758,0.07197303
134.99128,22.484961,0.4864478,0.07197268
120.42184,15.474252,0.4449069,0.07197241
144.96426,20.607883,0.459843,0.07197236
116.94666,16.194806,0.3709323,0.07197163
128.29763,17.757501,0.4747709,0.07197002
127.88376,17.820673,0.5087314,0.07196835
133.6771,24.005094,0.5540884,0.07196783
134.75496,16.716653,0.5159318,0.07196706
141.60703,14.047434,0.4534497,0.07196532
117.27739,17.091001,0.5883098,0.0719652
149.33676,16.992434,0.5059031,0.07196517
141.78185,13.364,0.5595458,0.07196479
117.87198,15.373489,0.4202279,0.07196371
117.48773,14.529889,0.3266702,0.07196315
147.92643,23.824765,0.4053673,0.07196201
117.18898,16.131228,0.5478112,0.07196172
143.73491,16.519719,0.40604,0.07196166
143.65328,16.924562,0.386091,0.07195982
142.86577,15.745014,0.5663725,0.07195833
118.30446,15.173668,0.4893049,0.07195795
128.03055,16.317515,0.4851837,0.07195761
147.19893,22.788897,0.5339013,0.07195643
140.3883,24.8277,0.5369271,0.07195628
136.0702,23.296057,0.3021951,0.07195628
122.88569,14.32977,0.331334,0.07195556
148.88462,11.957822,0.355885,0.07195526
141.78884,11.683078,0.4773459,0.07195491
127.85074,16.238563,0.546831,0.07195313
146.58607,22.349225,0.3849387,0.07195245
146.39556,22.892248,0.4765235,0.07195239
136.18819,17.849162,0.4598761,0.0719521
135.37889,16.803732,0.55732,0.07195155
139.90648,14.308049,0.328644,0.07194743
120.27412,18.95467,0.5591043,0.07194725
120.40471,15.392211,0.4590085,0.07194655
148.80357,20.777767,0.4620239,0.07194608
133.71017,15.571372,0.3281648,0.0719424
127.93532,11.027356,0.5320814,0.07194042
128.10077,11.796019,0.4854462,0.07193725
134.39465,17.789045,0.5394435,0.07193717
137.87386,11.855366,0.4110499,0.07193712
133.12138,13.711406,0.5224188,0.07193648
141.50049,16.272119,0.4923225,0.07193524
138.13595,17.467881,0.5027364,0.07193454
121.26171,16.992334,0.5888666,0.07193305
